Yellow-Eyed Penguin,https://a-z-animals.com/media/animals/images/470x370/yellow-eyed_penguin2.jpg ,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Megadyptes,Megadyptes Antipodes,Bird,Carnivore,60cm - 75cm (24in - 30in),5kg - 8kg (11lbs - 18lbs),10 - 20 years,Colony,Endangered,Black| White| Grey| Brown| Yellow,Feathers,Krill,Rocky Antarctic Islands,2,Krill| Fish| Shrimp,Leopard Seal| Killer Whale| Sharks,Bright yellow head-band and pink coloured feet,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yorkshire Terrier,https://a-z-animals.com/media/animals/images/470x370/yorkshire_terrier1.jpg ,Yorkshire Terrier,Great Britain,22cm (9in),3kg (7lbs),15 years,Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,
Zebra,https://a-z-animals.com/media/animals/images/470x370/zebra_8.jpg ,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus zebra| Equus quagga| Equus grevyi,Zebra,Mountain Zebra| Common Zebra| Plains Zebra| Burchells Zebra| Grevys Zebra,Mammal,3,Eastern and Southern Africa,Open grassland and plains,Black| White| Brown,Hair,2m - 2.75m (6.6ft - 9ft),220kg - 405kg (485lbs - 893lbs),40kph (25mph),Herbivore,Grasses| Leaves| Buds,Lions| Leopards| Hyenas,Diurnal,Herd,20 - 30 years,3 - 4 years,10 - 12 months,1,Foal,11 months,Endangered,Declining,Habitat loss,Long| slender legs and one toe on each foot,Stripe patterns are unique to each individual!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Origin,Diet,Size,Weight,Type,Optimum pH Level,Lifespan,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Zebra Shark,https://a-z-animals.com/media/animals/images/470x370/zebra_shark.jpg ,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Stegostomatidae,Stegostoma,Stegostoma Fasciatum,Indian and Pacific Oceans,Omnivore,0.6m - 2.5m (2ft - 8.2ft),16kg - 20kg (35lbs - 44lbs),Salt,7.8 - 8.4,15 - 20 years,Threatened,Brown| Black| Yellow| White| Grey,Smooth,Fish,Tropical| coastal waters,10,Fish| Crabs| Snails,Large Sharks| Humans,Flattened body shape and long tail fin,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Zebu,https://a-z-animals.com/media/animals/images/470x370/zebu.jpg ,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos Primigenius Indicus,Mammal,Herbivore,86-106cm (34-42in),150-200kg (331-440lbs),40km/h (25mph),12-16 years,Herd,Least Concern,Brown| Black| White,Leather,Grass,Tropical jungles and open plains,1,Grass. Seeds| Flowers,Human| Bears| Wildcats,Small size and hump behind head,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (H),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,
Zonkey,https://a-z-animals.com/media/animals/images/470x370/zonkey2.jpg ,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus zebra x Equus asinus,Zonkey,Zedonk| Zebrass| Zenkey,Mammal,1,Africa| Zoos,Savanna and open woodland,Brown| Tan| Grey,Fur,1m - 1.5m (3.5ft - 5ft),227kg - 318kg (500lb - 700lbs),54kph (35mph),Herbivore,Grasses| Herbs| Fruit,Lion| Hyena| Leopard,Diurnal,Herd,15 - 25 years,1 - 2 years,12 months,0,Foal,5 - 10 months,Not Listed,Not known,Habitat loss and commercial breeding,Unique stripes darkest on belly and legs,The offspring of Zebra and Donkey parents!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (H),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,,
Zorse,https://a-z-animals.com/media/animals/images/470x370/zorse.jpg ,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus zebra x Equus caballus,Zorse,Mammal,1,Africa| Zoos,Open grasslands and woodland ,Tan| Brown| Black| Red| White| Grey,Fur,130cm - 163cm (51in - 64in),227kg - 450kg (500lbs - 992lbs),64kph (40mph),Herbivore,Grasses| Herbs| Fruits,Lions| Leopards| Wolves,Diurnal,Herd,15 - 30 years,1 - 2 years,11 months,0,Foal,5 - 6 months,Not Listed,Not known,Habitat loss and commercial breeding ,Unique dark stripes are boldest on legs,The offspring of a Zebra and Horse parents!,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Common Name,Group,Location,Habitat,Colour,Skin Type,Size (H),Weight,Diet,Favourite Food,Predators,Group Behaviour,Lifespan,Age Of Sexual Maturity,Name Of Young,Conservation Status,Estimated Population Size,Most Distinctive Feature,Fun Fact,,,,,,,,,,,
Aurochs,https://a-z-animals.com/media/animals/images/470x370/aurochs_1.jpg ,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos primigenius,Aurochs,Urus,Cattle,Europe| Asia| and North Africa,Grasslands| floodplains| and light woodlands,Black or brown with a white stripe,Hair,1.2m – 1.8m (4ft – 6ft),Up to 1|360kg (3|000lbs),Herbivorous,Grass,Wolves and large cats,Herds,Perhaps 20 years on average,A few years,1 or 2,Calves,Extinct,None,Hunting| disease| and territorial losses,Its impressive size,The ancestor of all domesticated cattle!,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,,,,,,,,,,,,,,,
Blobfish,https://a-z-animals.com/media/animals/images/470x370/blobfish.jpg ,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Psychrolutidae,Psychrolutes,Psychrolutes marcidus,Blobfish or Smooth-Head Blobfish,Sculpin,Fish,Oceans near Australia| New Zealand| Japan| and California,Deep ocean waters,Pink| white| grey| light brown,Gelatinous skin,30.48cm – 71.12cm (12in-28in),9kg (20 lbs),5 mph (10kph),Omnivore,Crustaceans| anything it finds,Humans,Sedentary,130 Years,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,,,,
Camel Spider,https://a-z-animals.com/media/animals/images/470x370/camel_spider.jpg ,Animalia,Arthropoda,Arachnida,Solifugae,Solpugidae,Camel Spider,Wind scorpion| Sun spider| Egyptian Giant sulpugid,Arachnid,1|000 plus,Middle East| Mexico| Southwestern United States,Deserts| scrublands,Tan| dark brown,Skin with fine hairs,3-6 inches,2 oz,10 mph,Carnivore,Beetles| Lizards| Small birds| Rodents,Toads| Scorpions| Bats,Nocturnal,Solitary,Up to 1 year,11 days,50-200,Spiderling,Newly hatched,Least Concern,Unknown,Habitat loss| poison| starvation,Long pedipalps,Known to follow in a human's shadow to stay warm!,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Common Name,Group,Location,Habitat,Colour,Skin Type,Size (L),Wingspan,Weight,Diet,Favourite Food,Predators,Group Behaviour,Lifespan,Age Of Sexual Maturity,Average Clutch Size,Name Of Young,Conservation Status,Most Distinctive Feature,Fun Fact,,,,,,,,,,,
Cockatoo,https://a-z-animals.com/media/animals/images/470x370/cockatoo_5.jpg ,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Cockatoo,Birds,Australia| New Guinea| Philippines| Indonesia| and Pacific islands,Forests| groves| and plains,Usually white or black with colored patches,Feathers,30cm - 76cm (12in - 30in),Varies,300g – 1|200g (0.66lbs – 2.65lbs),Largely herbivorous,Fruits| seeds| and tubers,Falcons| eagles| owls| snakes| and cats ,Flock,20 to 70 years in the wild,3 to 7 years,1 to 8 eggs,Chicks or hatchlings,Varies from least concern to critically endangered,Habitat loss & wildlife trade,Crest of feathers on the head,One of the noisiest birds in the world!,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Color,Skin Type,Size (H),Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,
Honey Badger,https://a-z-animals.com/media/animals/images/470x370/honey_badger.jpg ,Animalia,Chordata,Mammalia,Carnivora,Mustelidae ,Mellivora,Mellivora Capensis,Honey Badger,Ratel,Mammal,1,Africa| Asia| Indian Subcontinent,Dry Areas| Grasslands| Forests,Black and White or Black,Thick| Loose Skin Covered in Hair,9.1 to 11 inches,22 to 30 inches,11 to 35 pounds,20 miles per hour,Omnivore,Bees| Insects| Small Animals| Bulbs| Roots| Bird Eggs,Leopards| Spotted Hyenas| Pythons| Crocodiles,Diurnal| Crepuscular| or Nocturnal Depending on Region and Season,Solitary,7-8 years in the wild| 24 years in captivity,1 to 2 Years,6 Months,2,Kit,2 to 3 Months,Least Concern,Unknown,Humans,Large| sharp claws,Most fearless animal on Earth!,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Common Name,Group,Location,Habitat,Colour,Skin Type,Size (L),Wingspan,Weight,Diet,Favourite Food,Predators,Group Behaviour,Lifespan,Age Of Sexual Maturity,Average Clutch Size,Name Of Young,Conservation Status,Estimated Population Size,Most Distinctive Feature,Fun Fact,,,,,,,,,
Hoopoe,https://a-z-animals.com/media/animals/images/470x370/hoopoe.jpg ,Animalia,Chordata,Aves,Bucerotiformes,Upupidae,Upupa,Hoopoe,Birds,Europa| Asia| and Africa,Forests| plains| and savannas,Pink or orange with black and white patterns,Feathers,25cm - 32cm (10in – 12.6in),44cm – 48cm (17in - 19in),46g – 89g (1.6oz – 3.1oz),Omnivorous,Ants| grasshoppers| beetles| crickets| and other insects,Cats and large birds of prey,Largely solitary,Around 10 years in the wild,A few months,Up to 12 eggs,Chicks or hatchlings,Least concern,5-10 million,Habitat loss,Crest of feathers on the head,The Hoopoe genus is the only living member of its family!,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Group,Location,Habitat,Weight,Diet,Predators,Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,
Jerboa,https://a-z-animals.com/media/animals/images/470x370/jerboa_1.jpg ,Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Jerboa,Jumping mouse,Mammal,33,Asia and Northern Africa,Deserts and steppes,Reddish yellow or russet brown with a white underbody,Fur,2.8 to 3.5 inches,0.8 to 1.3 ounces,15 miles per hour,Plants| roots and small insects,Owls| foxes| cats and snakes,Crepuscular| terrestrial,14 weeks,25 to 35 days,2 to 6,Pup or kit,6 weeks,Least concern,Habitat disturbance,Long ears and long hind feet,Jerboas can jump nearly 10 feet in a single bound.,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Common Name,Other Name(s),Group Behaviour,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,,,,,,
Porpoise,https://a-z-animals.com/media/animals/images/470x370/porpoise.jpg ,Animalia,Chordata,Mammalia,Artiodactyla,Phocoenidae,Porpoise,Puffin Pig,Social,7,Off the coasts of Alaska| eastern United States| Greenland| western Africa| and western Europe,Bays| estuaries| oceans| harbors| fjords| and rivers,Usually gray| but varies by species,Smooth| sleek skin,4’7” – 7’7”,110-490 lbs.,34 mph,Carnivore,Squid| Fish| Octopus| and Crustaceans,Orcas| Large Sharks| and Dolphins,Day and Night,Varies by species,2-8 years,10-11 months,One,Pups| Calves,7-24 months,Varies across species,840|000,Commercial fishing nets| water pollution| and noise pollution,A triangular dorsal fin| rounded head,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Common Name,Group,Location,Habitat,Colour,Skin Type,Size (L),Weight,Diet,Favourite Food,Predators,Group Behaviour,Lifespan,Age Of Sexual Maturity,Average Clutch Size,Name Of Young,Conservation Status,Most Distinctive Feature,Fun Fact,,,,,,,,,,,,
Wolf Spider,https://a-z-animals.com/media/animals/images/470x370/wolf_spider.jpg ,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Wolf Spider,Ground Spider or Hunting Spider,Spider,All continents besides Antarctica,Forests| plains| deserts| wetlands| and more,Black| gray| or brown,Exoskeleton with tiny hairs,0.24in – 1.2in (0.6cm - 3cm)| body only,Less than 1oz (30g ),Carnivorous,Ants| beetles| crickets| and other insects,Birds| reptiles| and rodents,Solitary,1 to 2 years,A few weeks,Dozens of eggs,Spiderling,Least concern| but some species are vulnerable or endangered,Habitat loss,Large eyes and mouth parts,The wolf spider stalks its prey like a fearsome wolf!,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Common Name,Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Most Distinctive Feature,Fun Fact,,,,,,,
Xerus,https://a-z-animals.com/media/animals/images/470x370/xerus.jpg ,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerus,African ground squirrel,Mammal,4,Sub-Saharan Africa,Savannas| grasslands| deserts,Red| brown| white,Coarse hair,17in-18in,14oz-22oz,Omnivore,Insects| leaves| seeds| nuts,Jackals| snakes| lizards,Diurnal,Social,Unknown in the wild| 11.5 years-in captivity,8 months,48 days,3-Jan,Pups,52 days,Least Concern,Long white tail,Xerus use their fluffy tail as shade from the sun on the African savanna.,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,,
Dolphin,https://a-z-animals.com/media/animals/images/470x370/dolphin2.jpg ,Animalia,Chordata,Mammalia,Cetacean,Delphinidae,Delphinus Delphis,Mammal,Carnivore,2m - 4m (6.5ft - 13ft),100kg - 300kg (220lbs - 660lbs),40km/h (25mph),20 - 45 years,Pod,Threatened,Black| White| Grey,Smooth,Fish,Temperate coastal waters| harbours and bays,1,Fish| Crab| Squid,Human| Sharks| Killer Whale,Rounded dorsal in and striped skin,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dalmatian,https://a-z-animals.com/media/animals/images/470x370/dalmation1.jpg ,Dalmation,Yugoslavia,58cm (23in),25kg (55lbs),12 years,Gun Dog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finnish Spitz,https://a-z-animals.com/media/animals/images/470x370/finnish_sptiz.jpg ,Finnish Spitz,Finland,50cm (20in),16.6kg (30lbs),13 years,North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giant Schnauzer,https://a-z-animals.com/media/animals/images/470x370/giant_schauzer.jpg ,Giant Schauzer ,Germany,68cm (27in),35kg (77lbs),12 years,Herd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (H),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,
North American Black Bear,https://a-z-animals.com/media/animals/images/470x370/black_bear.jpg ,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,Ursus americanus,Black Bear,American Black Bear,Mammal,16,North America,Forest and woodland,Black| Dark Brown| Tan,Fur,1.3m - 1.8m (4.25ft - 6ft),100kg - 270kg (220lbs - 594lbs),48kph (30mph),Omnivore,Fruits| Nuts| Rodents,Grizzly Bear| Fox| Birds of Prey,Nocturnal,Solitary,15 - 30 years,4 - 6 years,220 days,3,Cub,6 - 8 months,Least Concern,800|000,Local hunting and habitat loss,Thick fur and long| pointed snout,Short claws make them good tree climbers!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
White Rhinoceros,https://a-z-animals.com/media/animals/images/470x370/white_rhino_15.jpg ,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,Ceratotherium simum,Mammal,Herbivore,3.4-4.2m (11-14ft),1|440-3|600kg (3|168-7|920lbs),42km/h (30mph),45-50 years,Solitary,Near Threatened,Brown| Grey| Black,Leather,Grass,Tropical bushland| grassland and savannas,1,Grass| Fruit| Berries| Leaves,Human| Wild cats,Hard| thick skin and two large horns,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eskimo Dog,https://a-z-animals.com/media/animals/images/470x370/eskimo_dog1.jpg ,Eskimo Dog,Canada,68cm (27in),47kg (105lbs),14 years,North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Bear,https://a-z-animals.com/media/animals/images/470x370/bear2.jpg ,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,Ursidae,Mammal,Omnivore,1.2m - 3.3m (4ft - 11ft),27kg - 450kg (60lbs - 990lbs),56km/h (35mph),15 - 35 years,Solitary,Endangered,Black| brown| white,Fur,Fish,Forest and mountainous regions,2,Fish| Nectar| Insects,Human| Wolf| Wildcats,Large teeth and paws and strong body,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Rat,https://a-z-animals.com/media/animals/images/470x370/rat1.jpg ,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus Rattus,Mammal,Omnivore,20-50cm (7.8-19.7in),200-900g (0.4-2lbs),13km/h (8mph),2-5 years,Solitary,Least Concern,Grey| Black| White| Brown,Fur,Eggs,Underground close to human settlements,8,Eggs| Nuts| Potatoes| Corn,Owls| Snakes| Raccoon| Cats,Large| sharp front teeth and long| thin tail,,,,,,,,,,,,,
